time	running	waiting
2026-08-31 04:37:34	1.0	0.0
2026-08-31 04:38:04	1.0	0.0
2026-08-31 04:38:34	1.0	0.0
2026-08-31 04:39:04	1.0	0.0
2026-08-31 04:39:34	1.0	0.0
2026-08-31 04:40:04	1.0	0.0
2026-08-31 04:40:34	1.0	0.0
2026-08-31 04:41:04	1.0	0.0
2026-08-31 04:41:34	1.0	0.0
2026-08-31 04:42:04	1.0	0.0
2026-08-31 04:42:34	1.0	0.0
2026-08-31 04:43:04	1.0	0.0
2026-08-31 04:43:35	1.0	0.0
2026-08-31 04:44:05	1.0	0.0
2026-08-31 04:44:35	1.0	0.0
2026-08-31 04:45:05	1.0	0.0
2026-08-31 04:45:35	1.0	0.0
2026-08-31 04:46:05	1.0	0.0
2026-08-31 04:46:35	1.0	0.0
2026-08-31 04:47:05	1.0	0.0
2026-08-31 04:47:35	1.0	0.0
2026-08-31 04:48:05	1.0	0.0
2026-08-31 04:48:35	1.0	0.0
2026-08-31 04:49:05	1.0	0.0
2026-08-31 04:49:35	1.0	0.0
2026-08-31 04:50:05	1.0	0.0
2026-08-31 04:50:35	1.0	0.0
2026-08-31 04:51:05	1.0	0.0
2026-08-31 04:51:36	1.0	0.0
2026-08-31 04:52:06	1.0	0.0
2026-08-31 04:52:36	1.0	0.0
2026-08-31 04:53:06	1.0	0.0
2026-08-31 04:53:36	1.0	0.0
2026-08-31 04:54:06	1.0	0.0
2026-08-31 04:54:36	1.0	0.0
2026-08-31 04:55:06	1.0	0.0
2026-08-31 04:55:36	1.0	0.0
2026-08-31 04:56:06	1.0	0.0
2026-08-31 04:56:36	1.0	0.0
2026-08-31 04:57:06	1.0	0.0
2026-08-31 04:57:36	1.0	0.0
2026-08-31 04:58:06	1.0	0.0
2026-08-31 04:58:36	1.0	0.0
2026-08-31 04:59:06	1.0	0.0
2026-08-31 04:59:36	1.0	0.0
2026-08-31 05:00:07	1.0	0.0
2026-08-31 05:00:37	1.0	0.0
2026-08-31 05:01:07	1.0	0.0
2026-08-31 05:01:37	1.0	0.0
2026-08-31 05:02:07	1.0	0.0
2026-08-31 05:02:37	1.0	0.0
2026-08-31 05:03:07	1.0	0.0
2026-08-31 05:03:37	1.0	0.0
2026-08-31 05:04:07	1.0	0.0
2026-08-31 05:04:37	1.0	0.0
2026-08-31 05:05:07	1.0	0.0
2026-08-31 05:05:37	1.0	0.0
2026-08-31 05:06:07	1.0	0.0
2026-08-31 05:06:37	1.0	0.0
2026-08-31 05:07:07	1.0	0.0
2026-08-31 05:07:37	1.0	0.0
2026-08-31 05:08:07	1.0	0.0
2026-08-31 05:08:37	1.0	0.0
2026-08-31 05:09:08	1.0	0.0
2026-08-31 05:09:38	1.0	0.0
2026-08-31 05:10:08	1.0	0.0
2026-08-31 05:10:38	1.0	0.0
2026-08-31 05:11:08	1.0	0.0
2026-08-31 05:11:38	1.0	0.0
2026-08-31 05:12:08	1.0	0.0
2026-08-31 05:12:38	1.0	0.0
2026-08-31 05:13:08	1.0	0.0
2026-08-31 05:13:38	1.0	0.0
2026-08-31 05:14:08	1.0	0.0
2026-08-31 05:14:38	1.0	0.0
2026-08-31 05:15:08	1.0	0.0
2026-08-31 05:15:38	1.0	0.0
2026-08-31 05:16:08	1.0	0.0
2026-08-31 05:16:38	1.0	0.0
2026-08-31 05:17:08	1.0	0.0
2026-08-31 05:17:39	1.0	0.0
2026-08-31 05:18:09	1.0	0.0
2026-08-31 05:18:39	1.0	0.0
2026-08-31 05:19:09	1.0	0.0
2026-08-31 05:19:39	1.0	0.0
2026-08-31 05:20:09	1.0	0.0
2026-08-31 05:20:39	1.0	0.0
2026-08-31 05:21:09	1.0	0.0
2026-08-31 05:21:39	1.0	0.0
2026-08-31 05:22:09	1.0	0.0
2026-08-31 05:22:39	1.0	0.0
2026-08-31 05:23:09	1.0	0.0
2026-08-31 05:23:39	1.0	0.0
2026-08-31 05:24:09	1.0	0.0
2026-08-31 05:24:39	1.0	0.0
2026-08-31 05:25:09	1.0	0.0
2026-08-31 05:25:39	1.0	0.0
2026-08-31 05:26:10	1.0	0.0
2026-08-31 05:26:40	1.0	0.0
2026-08-31 05:27:10	1.0	0.0
2026-08-31 05:27:40	1.0	0.0
2026-08-31 05:28:10	1.0	0.0
2026-08-31 05:28:40	1.0	0.0
2026-08-31 05:29:10	1.0	0.0
2026-08-31 05:29:40	1.0	0.0
2026-08-31 05:30:10	1.0	0.0
2026-08-31 05:30:40	1.0	0.0
2026-08-31 05:31:10	1.0	0.0
2026-08-31 05:31:40	1.0	0.0
2026-08-31 05:32:10	1.0	0.0
2026-08-31 05:32:40	1.0	0.0
2026-08-31 05:33:10	1.0	0.0
2026-08-31 05:33:40	1.0	0.0
2026-08-31 05:34:10	1.0	0.0
2026-08-31 05:34:40	1.0	0.0
2026-08-31 05:35:10	1.0	0.0
2026-08-31 05:35:41	1.0	0.0
2026-08-31 05:36:11	1.0	0.0
2026-08-31 05:36:41	1.0	0.0
2026-08-31 05:37:11	1.0	0.0
2026-08-31 05:37:41	1.0	0.0
2026-08-31 05:38:11	1.0	0.0
2026-08-31 05:38:41	1.0	0.0
2026-08-31 05:39:11	1.0	0.0
2026-08-31 05:39:41	1.0	0.0
2026-08-31 05:40:11	1.0	0.0
2026-08-31 05:40:41	1.0	0.0
2026-08-31 05:41:11	1.0	0.0
2026-08-31 05:41:41	1.0	0.0
2026-08-31 05:42:11	1.0	0.0
2026-08-31 05:42:41	1.0	0.0
2026-08-31 05:43:11	1.0	0.0
2026-08-31 05:43:41	1.0	0.0
2026-08-31 05:44:11	1.0	0.0
2026-08-31 05:44:42	1.0	0.0
2026-08-31 05:45:12	1.0	0.0
2026-08-31 05:45:42	1.0	0.0
2026-08-31 05:46:12	1.0	0.0
2026-08-31 05:46:42	1.0	0.0
2026-08-31 05:47:12	1.0	0.0
2026-08-31 05:47:42	1.0	0.0
2026-08-31 05:48:12	1.0	0.0
2026-08-31 05:48:42	1.0	0.0
2026-08-31 05:49:12	1.0	0.0
2026-08-31 05:49:42	1.0	0.0
